ID,UUID,SECURITY_CODE,SECURITY_NAME,ACCOUNTING_YEAR,DATA_YEAR,IS_DELETE,CONTEXTREF,CREATETIME,REPORT_TYPE,STAMP,PAGE_INDEX,SOURCE_URL,PRME00000M,PRME00010M,PRME00020M,PRME00030M,PRME00040M,PRME00050M,PRME00060M,PRME00070M,PRME00080M,PRME00090M,PRME00100M,PRME00110M,PRME00120M,PRME00130M,PRME00140M,PRME00150M,PRME00160M,PRME00170M,PRME00180M,PRME00190M,PRME00200M,PRME00210M,PRME00220M,PRME00230M,PRME00240M,PRME00250M,PRME00260M,PRME00270M,PRME00280M,PRME00290M,PRME00300M,PRME00310M,PRME00320M,PRME00330M,PRME00340M,PRME00350M,PRME00360M,PRME00370M,PRME00380M,PRME00390M,PRME00400M,PRME00410M,PRME00420M,PRME00430M,PRME00440M,PRME00450M,PRME00460M,PRME00470M,PRME00480M,PRME00490M,PRME00500M,PRME00510M,PRME00520M,PRME00530M,PRME00540M,PRME00550M,PRME00560M,PRME00570M,PRME00580M,PRME00590M,PRME00600M,PRME00610M,PRME00620M,PRME00630M,PRME00640M,PRME00650M,PRME00660M,PRME00670M,PRME00680M,PRME00690M,PRME00700M,PRME00710M,PRME00720M,PRME00730M,PRME00740M,PRME00750M,PRME00760M,PRME00770M,PRME00780M,PRME00790M,PRME00800M,PRME00810M,PRME00820M,PRME00830M,PRME00840M,PRME00850M,PRME00860M,PRME00870M,PRME00880M,PRME00890M,PRME00900M,PRME00910M,PRME00920M,PRME00930M,PRME00940M,PRME00950M,PRME00960M,PRME00970M,PRME00980M,PRME00990M,PRME01000M,PRME01010M,PRME01020M,PRME01030M,PRME01040M,PRME01050M,PRME01060M,PRME01070M,PRME01080M,PRME01090M,PRME01100M,PRME01110M,PRME01120M,PRME01130M,PRME01140M,PRME01150M,PRME01160M,PRME01170M,PRME01180M,PRME01190M,PRME01200M,PRME01210M,PRME01220M,PRME01230M,PRME01240M,PRME01250M,PRME01260M,PRME01270M,PRME01280M,PRME01290M,PRME01300M,PRME01310M,PRME01320M,PRME01330M,PRME01340M,PRME01350M,PRME01360M,PRME01370M,PRME01380M,PRME01390M,PRME01400M
139724,24c5b7fcfcc755cd861ae5215fe80666,430147,中矿龙科,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/20,年度报告,2019/2/28,46,http://www.neeq.com.cn/disclosure/2018/2018-04-20/1524221014_850684.pdf,,82650086.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41921435.96,,,,,,,,,,,,,,,,,,,,,,,609266.51,,,5199046.48,14319260.04,,,4579903.37,,8131444.24,,,,,,38056,,,,,,7927785.47,184994.85,,,,,,,,,,8112780.32,234715.13,,7878065.19,,,7878065.19,,,,,,,,,,,,,,,,,,,,,,7878065.19,,,,1,0.17,0.17,
63303,10a48e11dcc7500a803782f4fa373475,430148,科能腾达,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/27,年度报告,2019/2/27,42,http://www.neeq.com.cn/disclosure/2018/2018-04-27/1524837327_050408.pdf,,30390028.85,30390028.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45169913.7,30142620.88,,,,,,,,,,,,,,,,,,,,,,70545.1,,,1704269.93,10129031.01,,,808414.49,,2315032.29,,,,,,-67431.03,-67431.03,,,,233541,-14613774.88,0.5,,,,,,,,,,-14613774.38,-334258.84,,-14279515.54,,1,-14279515.54,,1,,-14279515.54,,,,,,,,,,,,,,,,,,-14279515.54,,,,1,-0.43,,
63304,10a48e11dcc7500a803782f4fa373475,430148,科能腾达,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/27,年度报告,2019/2/27,42,http://www.neeq.com.cn/disclosure/2018/2018-04-27/1524837327_050408.pdf,,47741223.07,47741223.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48040266.14,36322926.25,,,,,,,,,,,,,,,,,,,,,,83655.93,,,1622931.17,8703300.84,,,556128.95,,751323,,,,,,-848753.64,-848753.64,,,,,-1147796.71,59270.88,,,,,,46447.37,,,,-1134973.2,23324.03,,-1158297.23,,1,-1158297.23,,1,,-1158297.23,,,,,,,,,,,,,,,,,,-1158297.23,,,,1,-0.03,,
17579,be213d589b6e56a895b85e3ec33277ae,430149,江仪股份,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/3/28,年度报告,2019/2/27,29,http://www.neeq.com.cn/disclosure/2018/2018-03-28/1522222589_039941.pdf,,62870952.73,62870952.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67737106.36,36627156.46,,,,,,,,,,,,,,,,,,,,,,1473653.36,,,10643130.42,15478938.94,,,2060996.4,,1453230.78,,,,,,,,-22218.2,,,,-4888371.83,302759.14,,,,,,3680705.93,,,,-8266318.62,-439870.66,,-7826447.96,,1,,,1,,-7826447.96,,,,,,,,,,,,,,,,,,-7826447.96,,,,1,-0.15,,
17580,be213d589b6e56a895b85e3ec33277ae,430149,江仪股份,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/3/28,年度报告,2019/2/27,29,http://www.neeq.com.cn/disclosure/2018/2018-03-28/1522222589_039941.pdf,,52369750.73,52369750.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64435169.13,31737415.54,,,,,,,,,,,,,,,,,,,,,,1062473.22,,,11505895.68,17113862.13,,,2680615.5,,334907.06,,,,,,,,-560334.05,,,,-12625752.45,302290.64,,,,,,299201.95,,,,-12622663.76,-1923676.65,,-10698987.11,,1,,,1,,-10698987.11,,,,,,,,,,,,,,,,,,-10698987.11,,,,1,-0.21,,
75523,e4a9119fd15d56e1a2efd2e2c90c17c0,430151,亿鑫通,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/27,年度报告,2019/2/27,47,http://www.neeq.com.cn/disclosure/2018/2018-04-27/1524826031_746184.pdf,,104986020.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83424981.48,,,,,,,,,,,,,,,,,,,,,,,1841781.59,,,3381372.38,13858068.23,,,5771133.51,,3527731.95,,,,,,-508801.93,-482829.08,-8907757.09,,,102000,-16133607.49,300000,,,,,,3740.57,,,,-15837348.06,-522594.54,,-15314753.52,,,-15314753.52,,,,,,,,,,,,,,,,,,,,,,-15314753.52,,,,1,,,
75524,e4a9119fd15d56e1a2efd2e2c90c17c0,430151,亿鑫通,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/27,年度报告,2019/2/27,47,http://www.neeq.com.cn/disclosure/2018/2018-04-27/1524826031_746184.pdf,,91143506.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70330515.63,,,,,,,,,,,,,,,,,,,,,,,862753.18,,,3134015.68,12707115.83,,,3782122.18,,3376487.52,,,,,,,,,,,,-3049503.95,411110,,,,,,5322.35,,,,-2643716.3,-194608.01,,-2449108.29,,,-2449108.29,,,,,,,,,,,,,,,,,,,,,,-2449108.29,,,,1,,,
7491,e4a9119fd15d56e1a2efd2e2c90c17c0,430151,亿鑫通,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/27,年度报告,2019/2/27,45,http://www.neeq.com.cn/disclosure/2018/2018-04-27/1524826031_746184.pdf,,106685961,106685961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113826853.2,82516487.18,,,,,,,,,,,,,,,,,,,,,,1876643.97,,,3632495.85,16464327.87,,,5772701.94,,3564196.43,,,,,,-88373.51,-62443.8,-9231226.23,,,105168.83,-16355323.13,300000,,,,,,3811.32,,,,-16059134.45,-502721.56,,-15556412.89,-795811.79,1,-15556412.89,,1,-163499.94,-15392912.95,,,,,,,,,,,,,,,,,,-15556412.89,-15392912.95,,-163499.94,1,-0.51,-0.51,
7492,e4a9119fd15d56e1a2efd2e2c90c17c0,430151,亿鑫通,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/27,年度报告,2019/2/27,45,http://www.neeq.com.cn/disclosure/2018/2018-04-27/1524826031_746184.pdf,,91905824.84,91905824.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95080242.07,69891462.14,,,,,,,,,,,,,,,,,,,,,,863854.87,,,3294127.33,13761541.64,,,3783525.99,,3485730.1,,,,,,,,,,,,-3174417.23,414622.64,,,,,,5322.35,,,,-2765116.94,-211026.41,,-2554090.53,-79992.47,1,-2554090.53,,1,-14393.83,-2539696.7,,,,,,,,,,,,,,,,,,-2554090.53,-2539696.7,,-14393.83,1,-0.08,-0.08,
46305,5191e127c6cc55ef910f218a98170daa,430153,中金网信,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/19,年度报告,2019/2/27,34,http://www.neeq.com.cn/disclosure/2018/2018-04-19/1524135845_005379.pdf,,6495839.83,6495839.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6066923.35,4237088.12,,,,,,,,,,,,,,,,,,,,,,32851.06,,,754399.15,1043736.7,,,-1151.68,,,,,,,,91147.03,,,,,,520063.51,14184.07,,,,,,,,,,534247.58,,,534247.58,,1,534247.58,,1,,534247.58,,,,,,,,,,,,,,,,,,534247.58,534247.58,,,1,0.1,0.09,
46306,5191e127c6cc55ef910f218a98170daa,430153,中金网信,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/19,年度报告,2019/2/27,34,http://www.neeq.com.cn/disclosure/2018/2018-04-19/1524135845_005379.pdf,,12177188.32,12177188.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12759929.19,8820833.47,,,,,,,,,,,,,,,,,,,,,,2176805.9,,,631459.82,1148529.72,,,1226.21,,-18925.93,,,,,,,,,,,,-582740.87,539.97,,,,,,539.77,,,,-582740.67,231.48,,-582972.15,,1,-582972.15,,1,,-582972.15,,,,,,,,,,,,,,,,,,-582972.15,-582972.15,,,1,-0.11,-0.11,
51575,3dedb6cc33b45aeb94d96ffe13bfba1e,430155,康辰亚奥,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/2,年度报告,2019/2/27,32,http://www.neeq.com.cn/disclosure/2018/2018-04-02/1522662247_102118.pdf,,13161365.39,13161365.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17096420.26,9641451.24,,,,,,,,,,,,,,,,,,,,,,61263.03,,,2402676.11,4242849.24,,,262498.22,,485682.42,,,,,202963.19,197348.04,,,,,256711.98,-3278031.66,15000,,,,,,,,,,-3263031.66,-42407.88,,-3220623.78,,1,-3220623.78,,1,,-3220623.78,,,,,,,,,,,,,,,,,,-3220623.78,-3220623.78,,,1,-0.2,-0.2,
51576,3dedb6cc33b45aeb94d96ffe13bfba1e,430155,康辰亚奥,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/2,年度报告,2019/2/27,32,http://www.neeq.com.cn/disclosure/2018/2018-04-02/1522662247_102118.pdf,,23586383.68,23586383.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23859564.32,14827339.56,,,,,,,,,,,,,,,,,,,,,,131023.08,,,2508519.47,5927057.72,,,212483.61,,253140.88,,,,,-2198,136955.85,,,,,,-138422.79,165533.75,,,,,,7671.58,,,,19439.38,-38300.86,,57740.24,,1,57740.24,,1,,57740.24,,,,,,,,,,,,,,,,,,57740.24,57740.24,,,1,0,0,
76655,e16ff855b0995bcaabc3fb8155f25da2,430156,科曼股份,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/20,年度报告,2019/2/27,47,http://www.neeq.com.cn/disclosure/2018/2018-04-20/1524210485_530779.pdf,,536943235.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420192645.5,,,,,,,,,,,,,,,,,,,,,,,2994382.6,,,27468325.85,31522159.16,,,-194871.72,,5072812.89,,,,,,1521230.3,216194.69,-216988.99,,,6313128.61,57505151.11,2585880,,,,,,12601.57,,,,60078429.54,7699447.86,,52378981.68,,,,,,,,,,,,,,,,,,,,,,,,,52378981.68,,,,1,,,
76656,e16ff855b0995bcaabc3fb8155f25da2,430156,科曼股份,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/20,年度报告,2019/2/27,47,http://www.neeq.com.cn/disclosure/2018/2018-04-20/1524210485_530779.pdf,,422455458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315098260.1,,,,,,,,,,,,,,,,,,,,,,,1728974.8,,,25781520.06,21591579.92,,,202955.97,,2858271.29,,,,,,20423099.17,333510.54,18243.65,,,,75635238.66,2016540,,,,,,66029.7,,,,77585748.96,10822648.15,,66763100.81,,,,,,,,,-144013.98,,,,,,-144013.98,-144013.98,,,,,,,,,66619086.83,,,,1,,,
8365,e16ff855b0995bcaabc3fb8155f25da2,430156,科曼股份,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/20,年度报告,2019/2/27,45,http://www.neeq.com.cn/disclosure/2018/2018-04-20/1524210485_530779.pdf,,520073791.7,520073791.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480320697.1,396748358,,,,,,,,,,,,,,,,,,,,,,3497555.42,,,30455005.45,44702784.45,,,-46916.56,,4963910.33,,,,,,1532794.98,216194.69,-243085.86,,,6313128.61,47355932.27,2648535.48,,,,,,55575.46,,,,49948892.29,7768593.2,,42180299.09,,1,42180299.09,,1,403754.01,41776545.08,,,,,,,,,,,,,,,,,,42180299.09,41776545.08,,403754.01,1,0.71,0.71,
8366,e16ff855b0995bcaabc3fb8155f25da2,430156,科曼股份,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/20,年度报告,2019/2/27,45,http://www.neeq.com.cn/disclosure/2018/2018-04-20/1524210485_530779.pdf,,427704779.6,427704779.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380838354.1,318808103.1,,,,,,,,,,,,,,,,,,,,,,1761517.79,,,26327214.08,30940155.69,,,236189.1,,2765174.32,,,,,,20428970.68,333510.54,18243.65,,,,67313639.89,2026430,,,,,,101833.88,,,,69238236.01,10987085.05,,58251150.96,,1,58251150.96,,1,-1826925.92,60078076.88,,-144013.98,-144013.98,,,,,-144013.98,-144013.98,,,,,,,,,58107136.98,59934062.9,,-1826925.92,1,1.04,1.04,
102271,94f7cbd4e80351a3bff12a9879fb712e,430157,腾龙电子,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/16,年度报告,2019/2/28,45,http://www.neeq.com.cn/disclosure/2018/2018-04-16/1523877266_867570.pdf,,29373744.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2789724.82,,,,,,,,,,,,,,,,,,,,,,,50310,,,,14679238.66,,,1382495.57,,,,,,,-129861.04,1412693.65,,,,,1089023.12,12843831.35,,,,,,,,,,,12843831.35,1129404.08,,11714427.27,,,11714427.27,,,,,,,,,,,,,,,,,,,,,,11714427.27,,,,1,,,
102272,94f7cbd4e80351a3bff12a9879fb712e,430157,腾龙电子,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/16,年度报告,2019/2/28,45,http://www.neeq.com.cn/disclosure/2018/2018-04-16/1523877266_867570.pdf,,27165377.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2243253.88,,,,,,,,,,,,,,,,,,,,,,,181312.65,,,,12835100.27,,,-679052.32,,48590.62,,,,,18815.9,773242.11,,,,,,13328230.52,2981221.65,,,,,,,,,,16309452.17,1937019.77,,14372432.4,,,14372432.4,,,,,,,,,,,,,,,,,,,,,,14372432.4,,,,1,,,
28553,94f7cbd4e80351a3bff12a9879fb712e,430157,腾龙电子,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/16,年度报告,2019/2/27,43,http://www.neeq.com.cn/disclosure/2018/2018-04-16/1523877266_867570.pdf,,35345365.32,35345365.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25757272.2,7184068.53,,,,,,,,,,,,,,,,,,,,,,50587.13,,,,17216883.49,,,1305733.05,,,,,,,29856.91,979159.32,,,,,1703717.07,12300826.42,285.68,,,,,,,,,,12301112.1,410675.41,,11890436.69,,1,11890436.69,,1,-200889.67,12091326.36,,-658310.58,-588171.67,,,,,-588171.67,,,,,-588171.67,,,,-70138.91,11232126.11,11503154.69,,-271028.58,1,0.51,0.51,
28554,94f7cbd4e80351a3bff12a9879fb712e,430157,腾龙电子,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/16,年度报告,2019/2/27,43,http://www.neeq.com.cn/disclosure/2018/2018-04-16/1523877266_867570.pdf,,29279812.85,29279812.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19852689.1,5105336.99,,,,,,,,,,,,,,,,,,,,,,181312.65,,,,14825297.16,,,-258749.36,,-508.34,,,,,-301274.89,1006512.09,1905082.41,,,,,10132360.95,4239998.71,,,,,,,,,,14372359.66,2209488.4,,12162871.26,,1,12162871.26,,1,202560.21,11960311.05,,372154.02,375579.26,,,,,375579.26,,,,,375579.26,,,,-3425.24,12535025.28,12335890.31,,199134.97,1,0.52,0.52,
4947,edfc0cc6fb815d77a60e2838655e7ff9,430158,北方科诚,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/27,年度报告,2019/2/27,32,http://www.neeq.com.cn/disclosure/2018/2018-04-27/1524768494_935820.pdf,,12802552.79,12802552.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13689742.83,11204036.06,,,,,,,,,,,,,,,,,,,,,,38932.8,,,273592.45,2009403.12,,,3035.35,,160743.05,,,,,,,,,,,,-887190.04,,,,,,,149519.06,,,,-1036709.1,-24111.46,,-1012597.64,,1,-1012597.64,,1,,-1012597.64,,,,,,,,,,,,,,,,,,-1012597.64,,,,1,-0.2,-0.2,
4948,edfc0cc6fb815d77a60e2838655e7ff9,430158,北方科诚,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/27,年度报告,2019/2/27,32,http://www.neeq.com.cn/disclosure/2018/2018-04-27/1524768494_935820.pdf,,15151719.27,15151719.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14274687.15,9906928.22,,,,,,,,,,,,,,,,,,,,,,37352.49,,,593897.39,3659815.97,,,8967.8,,67725.28,,,,,,,,,,,,877032.12,75549.59,,,,,,493293.65,,,,459288.06,73920.68,,385367.38,,1,385367.38,,1,,385367.38,,,,,,,,,,,,,,,,,,385367.38,,,,1,0.08,0.08,
143447,1940c19b335f56de8cee5c9899215559,430159,创世生态,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/27,年度报告,2019/2/28,59,http://www.neeq.com.cn/disclosure/2018/2018-04-27/1524774124_626101.pdf,,287918951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203709890,,,,,,,,,,,,,,,,,,,,,,,907648.34,,,970097.2,26232484.71,,,6081148.03,,-7718761.99,,,,,,,,547518.41,,,,58283963.13,683571.78,,,,,,,,,,58967534.91,7660648.59,,51306886.32,,,,,,,,,,,,,,,,,,,,,,,,,51306886.32,,,,1,,,
143448,1940c19b335f56de8cee5c9899215559,430159,创世生态,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/27,年度报告,2019/2/28,59,http://www.neeq.com.cn/disclosure/2018/2018-04-27/1524774124_626101.pdf,,289415295.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193159969.5,,,,,,,,,,,,,,,,,,,,,,,2386427.24,,,1589956.3,27332844.49,,,6315219.49,,14470015.09,,,,,,-192201.1,,,,,,43968662.42,1644382.79,,,,,,105407.54,,,,45507637.67,4936782.29,,40570855.38,,,,,,,,,,,,,,,,,,,,,,,,,40570855.38,,,,1,,,
61115,1940c19b335f56de8cee5c9899215559,430159,创世生态,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/27,年度报告,2019/2/27,57,http://www.neeq.com.cn/disclosure/2018/2018-04-27/1524774124_626101.pdf,,414209220.1,414209220.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364340377.9,302894510.1,,,,,,,,,,,,,,,,,,,,,,1466840.04,,,2440772.44,46814063.25,,,11822283.48,,-1098091.38,,,,,,,,533295.89,,,1556.03,50403694.12,2029295.73,,,,,,946699.86,,,,51486289.99,9692433.7,,41793856.29,,1,,,1,,41793856.29,,,,,,,,,,,,,,,,,,41793856.29,41793856.29,,,1,0.43,0.43,
61116,1940c19b335f56de8cee5c9899215559,430159,创世生态,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/27,年度报告,2019/2/27,57,http://www.neeq.com.cn/disclosure/2018/2018-04-27/1524774124_626101.pdf,,363828105.9,363828105.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307372942.7,239916137.3,,,,,,,,,,,,,,,,,,,,,,2674795.1,,,1988281.68,38622591.99,,,7370026.66,,16801109.98,,,,,,,,,,,,56455163.15,2161861.42,,,,,,110507.54,,,,58506517.03,7095165.71,,51411351.32,,1,,,1,-131.02,51411482.34,,,,,,,,,,,,,,,,,,51411351.32,51411482.34,,-131.02,1,0.53,0.53,
126603,4c11491723825083b933a1072a108a97,430160,三泰晟驰,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/23,年度报告,2019/2/28,43,http://www.neeq.com.cn/disclosure/2018/2018-04-23/1524488995_121742.pdf,,6042361.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4127957.98,,,,,,,,,,,,,,,,,,,,,,,73598.89,,,276588.89,1746808.34,,,-266274.74,,-185347.61,,,,,,,,,,,3000,272029.75,,,,,,,42223.8,,,,229805.95,34058.87,,195747.08,,,195747.08,,,,,,,,,,,,,,,,,,,,,,195747.08,,,,1,,,
126604,4c11491723825083b933a1072a108a97,430160,三泰晟驰,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/23,年度报告,2019/2/28,43,http://www.neeq.com.cn/disclosure/2018/2018-04-23/1524488995_121742.pdf,,5983448.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3699908.51,,,,,,,,,,,,,,,,,,,,,,,83986.88,,,63450.94,1929290.68,,,-58215.72,,1219542.88,,,,,,,,,,,,-954516.05,374391.22,,,,,,58.68,,,,-580183.51,-127506.5,,-452677.01,,,-452677.01,,,,,,,,,,,,,,,,,,,,,,-452677.01,,,,1,,,
47761,4c11491723825083b933a1072a108a97,430160,三泰晟驰,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/23,年度报告,2019/2/27,42,http://www.neeq.com.cn/disclosure/2018/2018-04-23/1524488995_121742.pdf,,6042361.5,6042361.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5967385.36,4127957.98,,,,,,,,,,,,,,,,,,,,,,103600.39,,,276588.89,1910559.88,,,-265974.17,,-185347.61,,,,,,,,,,,3000,77976.14,,,,,,,42223.8,,,,35752.34,34058.87,,1693.47,,1,1693.47,,1,,1693.47,,,,,,,,,,,,,,,,,,1693.47,1693.47,,,1,0,0,
47762,4c11491723825083b933a1072a108a97,430160,三泰晟驰,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/23,年度报告,2019/2/27,42,http://www.neeq.com.cn/disclosure/2018/2018-04-23/1524488995_121742.pdf,,5983448.12,5983448.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7127887.67,3699908.51,,,,,,,,,,,,,,,,,,,,,,113988.38,,,63450.94,2089060.02,,,-58063.06,,1219542.88,,,,,,,,,,,,-1144439.55,374391.22,,,,,,58.68,,,,-770107.01,-127506.5,,-642600.51,,1,-642600.51,,1,,-642600.51,,,,,,,,,,,,,,,,,,-642600.51,-642600.51,,,1,-0.05,-0.05,
124499,526d5aef56fb5d98b254f6d6ce9047e2,430161,光谷信息,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/3/30,年度报告,2019/2/28,58,http://www.neeq.com.cn/disclosure/2018/2018-03-30/1522398717_639952.pdf,,221560341.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135024242.2,,,,,,,,,,,,,,,,,,,,,,,768969.79,,,14115413.15,31471397.04,,,1444397.1,,793119.12,,,,,,575378.84,,,,,3589818,42108000.25,585520.66,,,,,,1461463.59,,,,41232057.32,5069995.85,,36162061.47,,,36162061.47,,,,,,,,,,,,,,,,,,,,,,36162061.47,,,,1,,,
124500,526d5aef56fb5d98b254f6d6ce9047e2,430161,光谷信息,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/3/30,年度报告,2019/2/28,58,http://www.neeq.com.cn/disclosure/2018/2018-03-30/1522398717_639952.pdf,,190705318.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118405839.3,,,,,,,,,,,,,,,,,,,,,,,751206.9,,,18808549.13,27944356.4,,,1027066.42,,692054.91,,,,,,640227.8,,,,,,23716473.09,1847376.89,,,,,,97684,,,,25466165.98,3238561.16,,22227604.82,,,22227604.82,,,,,,,,,,,,,,,,,,,,,,22227604.82,,,,1,,,
46053,526d5aef56fb5d98b254f6d6ce9047e2,430161,光谷信息,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/3/30,年度报告,2019/2/27,56,http://www.neeq.com.cn/disclosure/2018/2018-03-30/1522398717_639952.pdf,,226234540.2,226234540.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190243042.3,137960930.9,,,,,,,,,,,,,,,,,,,,,,855614.27,,,16411993.05,32772098.96,,,1449120.99,,793284.12,,,,,,609775.42,,,,,3590818,40192091.41,586935.38,,,,,,1463595.72,,,,39315431.07,5078965.26,,34236465.81,,1,34236465.81,,1,22703.06,34213762.75,,,,,,,,,,,,,,,,,,34236465.81,34213762.75,,22703.06,1,0.68,0.68,
46054,526d5aef56fb5d98b254f6d6ce9047e2,430161,光谷信息,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/3/30,年度报告,2019/2/27,56,http://www.neeq.com.cn/disclosure/2018/2018-03-30/1522398717_639952.pdf,,193503815.8,193503815.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171285738.7,120459175.6,,,,,,,,,,,,,,,,,,,,,,753357.45,,,19145223.42,29209226.55,,,1026700.72,,692054.91,,,,,,640227.8,,,,,,22858304.98,1848205.03,,,,,,101245.79,,,,24605264.22,3256678.17,,21348586.05,,1,21348586.05,,1,-310326.38,21658912.43,,,,,,,,,,,,,,,,,,21348586.05,21658912.43,,-310326.38,1,0.56,0.56,
