CODE,NAME,CLASS_1,TYPE_1,CLASS_2,TYPE_2,CLASS_3,TYPE_3
835906,星原文化,C,制造业,25,石油加工、炼焦和核燃料加工业,251,精炼石油产品制造
835907,联创世纪,C,制造业,32,有色金属冶炼和压延加工业,326,有色金属压延加工
835909,明炬气体,C,制造业,26,化学原料和化学制品制造业,268,日用化学产品制造
835910,百甲科技,F,批发和零售业,52,零售业,529,货摊、无店铺及其他零售业
835911,景鸿物流,C,制造业,27,医药制造业,275,兽用药品制造
835912,斯特龙,C,制造业,27,医药制造业,274,中成药生产
835913,奥诺科技,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,651,软件开发
835914,汉神机电,H,住宿和餐饮业,62,餐饮业,621,正餐服务
835919,ST万众,C,制造业,13,农副食品加工业,135,屠宰及肉类加工
835921,蓝网科技,C,制造业,34,通用设备制造业,346,烘炉、风机、衡器、包装等设备制造
835922,正则咨询,I,信息传输、软件和信息技术服务业,64,互联网和相关服务,642,互联网信息服务
835924,上方股份,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,659,其他信息技术服务业
835925,天基新材,L,租赁和商务服务业,72,商务服务业,724,广告业
835926,诺克特,J,金融业,69,其他金融业,693,非金融机构支付服务
835927,经纬电力,C,制造业,34,通用设备制造业,346,烘炉、风机、衡器、包装等设备制造
835929,派尔特,I,信息传输、软件和信息技术服务业,64,互联网和相关服务,642,互联网信息服务
835930,浦丹光电,C,制造业,38,电气机械和器材制造业,384,电池制造
835935,德菱科技,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,652,信息系统集成服务
835936,华能安全,G,交通运输、仓储和邮政业,54,道路运输业,543,道路货物运输
835939,圣目股份,H,住宿和餐饮业,61,住宿业,611,旅游饭店
835940,正凯新材,C,制造业,35,专用设备制造业,358,医疗仪器设备及器械制造
835941,尚阳股份,C,制造业,38,电气机械和器材制造业,382,输配电及控制设备制造
835942,开合文化,C,制造业,35,专用设备制造业,358,医疗仪器设备及器械制造
835944,圣石激光,L,租赁和商务服务业,72,商务服务业,723,咨询与调查
835945,侏罗纪,R,文化、体育和娱乐业,88,体育,889,其他体育
835946,中科美菱,I,信息传输、软件和信息技术服务业,64,互联网和相关服务,642,互联网信息服务
835947,美易美妆,C,制造业,14,食品制造业,149,其他食品制造
835948,智慧物流,L,租赁和商务服务业,72,商务服务业,725,知识产权服务
835949,久通物联,C,制造业,35,专用设备制造业,359,环保、社会公共服务及其他专用设备制造
835950,香之君,M,科学研究和技术服务业,74,专业技术服务业,745,质检技术服务
835952,利泰健康,C,制造业,39,计算机、通信和其他电子设备制造业,396,电子器件制造
835953,威瀚电气,C,制造业,39,计算机、通信和其他电子设备制造业,392,通信设备制造
835957,添力科技,M,科学研究和技术服务业,74,专业技术服务业,748,工程技术
835959,科盾科技,R,文化、体育和娱乐业,86,广播、电视、电影和影视录音制作业,862,电视
835960,格林披治,M,科学研究和技术服务业,74,专业技术服务业,748,工程技术
835961,科润股份,F,批发和零售业,51,批发业,512,食品、饮料及烟草制品批发
835963,海德曼,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,659,其他信息技术服务业
835965,双飞人,C,制造业,18,纺织服装、服饰业,181,机织服装制造
835966,丝里伯,L,租赁和商务服务业,72,商务服务业,729,其他商务服务业
835967,中农华威,C,制造业,32,有色金属冶炼和压延加工业,324,有色金属合金制造
835968,阿房宫,M,科学研究和技术服务业,75,科技推广和应用服务业,751,技术推广服务
835969,虎符科技,C,制造业,30,非金属矿物制品业,302,石膏、水泥制品及类似制品制造
835970,伊秀股份,C,制造业,29,橡胶和塑料制品业,292,塑料制品业
835973,草原宏宝,F,批发和零售业,51,批发业,517,机械设备、五金产品及电子产品批发
835974,中圣节水,N,水利、环境和公共设施管理业,77,生态保护和环境治理业,772,环境治理业
835977,菁优教育,C,制造业,38,电气机械和器材制造业,382,输配电及控制设备制造
835979,柠檬网联,L,租赁和商务服务业,72,商务服务业,724,广告业
835980,昌辉股份,C,制造业,35,专用设备制造业,358,医疗仪器设备及器械制造
835982,缴费通,I,信息传输、软件和信息技术服务业,64,互联网和相关服务,642,互联网信息服务
835983,科力新能,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,651,软件开发
835984,鹤跃股份,I,信息传输、软件和信息技术服务业,64,互联网和相关服务,649,其他互联网服务
835985,杉杉能源,C,制造业,38,电气机械和器材制造业,382,输配电及控制设备制造
835986,茂昂智能,F,批发和零售业,51,批发业,516,矿产品、建材及化工产品批发
835987,天璇物流,J,金融业,68,保险业,682,财产保险
835989,君亭酒店,K,房地产业,70,房地产业,704,自有房地产经营活动
835990,瑞济生物,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,654,数据处理和存储服务
835991,启鑫新能,C,制造业,38,电气机械和器材制造业,382,输配电及控制设备制造
835992,天康医疗,M,科学研究和技术服务业,75,科技推广和应用服务业,752,科技中介服务
835993,科佳商业,D,电力、热力、燃气及水生产和供应业,46,水的生产和供应业,462,污水处理及其再生利用
835995,高德体育,C,制造业,42,废弃资源综合利用业,421,金属废料和碎屑加工处理
835996,英虎网络,C,制造业,27,医药制造业,273,中药饮片加工
835997,高山农业,I,信息传输、软件和信息技术服务业,64,互联网和相关服务,642,互联网信息服务
836001,杰外动漫,R,文化、体育和娱乐业,86,广播、电视、电影和影视录音制作业,863,电影和影视节目制作
836002,华电智能,I,信息传输、软件和信息技术服务业,64,互联网和相关服务,642,互联网信息服务
836004,智云达,H,住宿和餐饮业,61,住宿业,612,一般旅馆
836005,希尔电子,L,租赁和商务服务业,72,商务服务业,729,其他商务服务业
836007,华森科技,K,房地产业,70,房地产业,702,物业管理
836008,建筑数据,C,制造业,35,专用设备制造业,359,环保、社会公共服务及其他专用设备制造
836010,好看传媒,L,租赁和商务服务业,72,商务服务业,724,广告业
836011,九易庄宸,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,659,其他信息技术服务业
836012,名品世家,I,信息传输、软件和信息技术服务业,64,互联网和相关服务,642,互联网信息服务
836014,安人股份,I,信息传输、软件和信息技术服务业,64,互联网和相关服务,642,互联网信息服务
836015,乔佩斯,O,居民服务、修理和其他服务业,79,居民服务业,799,其他居民服务业
836016,创新工场,N,水利、环境和公共设施管理业,77,生态保护和环境治理业,772,环境治理业
836019,太阳科技,M,科学研究和技术服务业,74,专业技术服务业,749,其他专业技术服务业
836020,科创蓝,I,信息传输、软件和信息技术服务业,64,互联网和相关服务,642,互联网信息服务
836021,华凌股份,C,制造业,42,废弃资源综合利用业,422,非金属废料和碎屑加工处理
836024,联发科技,C,制造业,35,专用设备制造业,357,农、林、牧、渔专用机械制造
836027,宇航股份,C,制造业,22,造纸和纸制品业,223,纸制品制造
836028,天人科技,C,制造业,34,通用设备制造业,344,泵、阀门、压缩机及类似机械制造
836029,西拓电气,C,制造业,40,仪器仪表制造业,402,专用仪器仪表制造
836030,邑通道具,E,建筑业,47,房屋建筑业,470,房屋建筑业
836032,佳田影像,C,制造业,26,化学原料和化学制品制造业,265,合成材料制造
836033,联盛科技,C,制造业,35,专用设备制造业,357,农、林、牧、渔专用机械制造
836035,诺博教育,C,制造业,17,纺织业,176,针织或钩针编织物及其制品制造
836036,明天动力,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,659,其他信息技术服务业
836039,海泰新能,B,采矿业,11,开采辅助活动,112,石油和天然气开采辅助活动
836041,ST泰壹,I,信息传输、软件和信息技术服务业,64,互联网和相关服务,649,其他互联网服务
836042,众诚保险,E,建筑业,49,建筑安装业,499,其他建筑安装业
836043,德威企业,E,建筑业,48,土木工程建筑业,489,其他土木工程建筑
836044,随锐科技,I,信息传输、软件和信息技术服务业,64,互联网和相关服务,641,互联网接入及相关服务
836045,协成科技,G,交通运输、仓储和邮政业,60,邮政业,602,快递服务
836047,环幕传媒,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,653,信息技术咨询服务
836050,泽衡环保,C,制造业,39,计算机、通信和其他电子设备制造业,399,其他电子设备制造
836051,松赫股份,C,制造业,39,计算机、通信和其他电子设备制造业,396,电子器件制造
836052,亿源药业,D,电力、热力、燃气及水生产和供应业,44,电力、热力生产和供应业,441,电力生产
836054,雨神电竞,N,水利、环境和公共设施管理业,77,生态保护和环境治理业,772,环境治理业
836055,深蓝文化,M,科学研究和技术服务业,75,科技推广和应用服务业,751,技术推广服务
836056,ST乐蜀,M,科学研究和技术服务业,74,专业技术服务业,744,测绘服务
836058,古井酒店,C,制造业,38,电气机械和器材制造业,384,电池制造
836059,特锐艺术,C,制造业,29,橡胶和塑料制品业,292,塑料制品业
836061,润华物业,L,租赁和商务服务业,72,商务服务业,729,其他商务服务业
836062,摩诘创新,L,租赁和商务服务业,72,商务服务业,726,人力资源服务
836064,路通彩虹,C,制造业,41,其他制造业,419,其他未列明制造业
836066,朋万科技,E,建筑业,50,建筑装饰和其他建筑业,501,建筑装饰业
836068,百姓网,Q,卫生和社会工作,83,卫生,833,门诊部（所）
836070,掌游天下,C,制造业,38,电气机械和器材制造业,382,输配电及控制设备制造
836072,喜喜母婴,C,制造业,39,计算机、通信和其他电子设备制造业,397,电子元件制造
836073,清水生态,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,651,软件开发
836075,阿尔特,C,制造业,14,食品制造业,149,其他食品制造
836076,达唯科技,G,交通运输、仓储和邮政业,55,水上运输业,552,水上货物运输
836077,恒润高科,C,制造业,28,化学纤维制造业,282,合成纤维制造
836078,华源节水,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,651,软件开发
836079,金晟环保,C,制造业,35,专用设备制造业,351,采矿、冶金、建筑专用设备制造
836080,固特科技,L,租赁和商务服务业,72,商务服务业,729,其他商务服务业
836081,创锐电子,C,制造业,39,计算机、通信和其他电子设备制造业,399,其他电子设备制造
836084,金居股份,C,制造业,35,专用设备制造业,359,环保、社会公共服务及其他专用设备制造
836085,建亚环保,C,制造业,39,计算机、通信和其他电子设备制造业,391,计算机制造
836088,欧泉科技,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,659,其他信息技术服务业
